activity_id,student_id,activity_date,login_count,video_minutes,resources_viewed,quiz_attempts,forum_posts,session_minutes
LMS005569,STU00279,2026-06-09,3,164,13,3,4,14
LMS005570,STU00279,2026-02-13,5,82,6,2,3,41
LMS005571,STU00279,2026-02-09,1,126,5,5,0,98
LMS005572,STU00279,2026-01-07,1,133,9,3,1,224
LMS005573,STU00279,2026-06-26,8,3,3,3,4,174
LMS005574,STU00279,2026-01-16,8,41,11,0,2,161
LMS005575,STU00279,2026-06-04,8,21,2,0,1,198
LMS005576,STU00279,2026-05-15,2,25,1,5,4,155
LMS005577,STU00279,2026-04-28,0,79,4,5,2,102
LMS005578,STU00279,2026-01-27,8,117,7,1,4,232
LMS005579,STU00279,2026-02-10,6,55,6,1,4,124
LMS005580,STU00279,2026-05-18,8,6,10,1,4,42
LMS005581,STU00280,2026-02-17,7,76,11,5,2,26
LMS005582,STU00280,2026-05-20,4,103,4,1,4,17
LMS005583,STU00280,2026-06-13,6,177,13,5,3,7
LMS005584,STU00280,2026-05-21,1,1,12,3,4,216
LMS005585,STU00280,2026-02-10,1,89,4,3,3,190
LMS005586,STU00280,2026-04-09,7,147,3,4,1,187
LMS005587,STU00280,2026-01-03,0,128,0,1,2,170
LMS005588,STU00280,2026-03-08,2,160,6,5,1,39
LMS005589,STU00280,2026-02-19,6,179,8,3,2,130
LMS005590,STU00280,2026-01-14,4,103,14,2,1,151
LMS005591,STU00280,2026-01-07,4,23,1,2,2,31
LMS005592,STU00280,2026-05-11,4,58,8,1,3,85
LMS005593,STU00280,2026-01-17,6,72,2,0,1,0
LMS005594,STU00280,2026-03-27,7,128,0,5,0,155
LMS005595,STU00280,2026-05-12,8,79,0,2,1,172
LMS005596,STU00280,2026-03-06,1,98,6,5,2,230
LMS005597,STU00280,2026-01-02,4,162,12,2,3,231
LMS005598,STU00280,2026-03-31,2,74,4,5,1,204
LMS005599,STU00280,2026-06-06,7,123,9,5,0,151
LMS005600,STU00280,2026-06-13,5,76,1,0,3,125
LMS005601,STU00281,2026-05-30,0,56,8,2,3,12
LMS005602,STU00281,2026-03-06,0,137,15,2,0,185
LMS005603,STU00281,2026-03-24,2,144,7,3,3,167
LMS005604,STU00281,2026-06-02,2,82,10,4,5,231
LMS005605,STU00281,2026-03-02,6,77,1,1,3,131
LMS005606,STU00281,2026-05-21,0,139,10,2,2,96
LMS005607,STU00281,2026-06-24,6,172,7,1,3,61
LMS005608,STU00281,2026-05-29,6,131,13,1,0,212
LMS005609,STU00281,2026-01-26,6,96,11,5,4,121
LMS005610,STU00281,2026-04-14,1,101,6,1,5,163
LMS005611,STU00281,2026-04-06,4,127,10,0,1,233
LMS005612,STU00281,2026-02-03,3,85,2,1,0,78
LMS005613,STU00281,2026-04-11,8,17,12,4,2,91
LMS005614,STU00281,2026-01-04,7,60,13,0,2,107
LMS005615,STU00281,2026-04-09,5,107,14,1,0,35
LMS005616,STU00281,2026-05-27,6,2,8,2,1,117
LMS005617,STU00281,2026-01-11,8,150,0,2,4,223
LMS005618,STU00281,2026-01-05,0,143,9,3,2,94
LMS005619,STU00281,2026-01-02,1,155,14,2,5,146
LMS005620,STU00281,2026-04-28,5,106,5,5,2,113
LMS005621,STU00282,2026-04-09,5,62,9,5,4,136
LMS005622,STU00282,2026-01-30,2,59,0,1,5,170
LMS005623,STU00282,2026-03-05,6,133,3,1,4,35
LMS005624,STU00282,2026-03-04,0,100,15,4,5,184
LMS005625,STU00282,2026-04-29,1,33,1,1,0,152
LMS005626,STU00282,2026-05-28,2,149,14,4,3,204
LMS005627,STU00282,2026-01-08,4,28,6,3,5,83
LMS005628,STU00282,2026-04-15,2,150,1,3,3,229
LMS005629,STU00282,2026-01-13,6,144,9,4,2,85
LMS005630,STU00282,2026-01-02,4,10,15,5,4,115
LMS005631,STU00282,2026-03-30,6,151,15,3,2,219
LMS005632,STU00282,2026-03-07,6,7,2,3,4,128
LMS005633,STU00282,2026-06-20,8,48,15,4,0,161
LMS005634,STU00282,2026-05-03,5,52,4,2,4,79
LMS005635,STU00282,2026-05-02,4,107,11,1,4,183
LMS005636,STU00282,2026-06-21,1,102,8,2,3,170
LMS005637,STU00282,2026-02-04,5,84,3,2,5,80
LMS005638,STU00282,2026-05-02,6,129,1,1,5,109
LMS005639,STU00282,2026-01-30,6,7,10,5,0,18
LMS005640,STU00282,2026-02-14,1,160,0,2,0,83
LMS005641,STU00283,2026-06-05,6,113,8,1,1,229
LMS005642,STU00283,2026-04-24,6,51,6,4,3,39
LMS005643,STU00283,2026-03-23,2,118,12,1,5,167
LMS005644,STU00283,2026-02-26,6,120,3,2,3,141
LMS005645,STU00283,2026-02-23,0,39,15,2,1,32
LMS005646,STU00283,2026-03-25,6,113,7,2,5,142
LMS005647,STU00283,2026-05-17,6,149,4,3,1,90
LMS005648,STU00283,2026-06-22,8,146,4,2,2,133
LMS005649,STU00283,2026-04-26,0,4,15,0,0,18
LMS005650,STU00283,2026-04-16,8,12,5,5,0,79
LMS005651,STU00283,2026-04-26,1,51,12,0,1,116
LMS005652,STU00283,2026-01-04,4,28,2,0,1,178
LMS005653,STU00283,2026-05-18,3,112,1,3,2,157
LMS005654,STU00283,2026-06-20,2,179,9,0,3,155
LMS005655,STU00283,2026-04-30,2,143,1,4,5,119
LMS005656,STU00283,2026-02-13,2,51,14,5,3,81
LMS005657,STU00283,2026-01-23,6,120,0,5,3,191
LMS005658,STU00283,2026-01-23,7,93,12,2,3,52
LMS005659,STU00283,2026-06-16,2,7,6,3,2,125
LMS005660,STU00283,2026-06-15,0,26,3,2,5,187
LMS005661,STU00284,2026-03-09,6,54,2,5,2,230
LMS005662,STU00284,2026-03-01,5,50,2,2,2,138
LMS005663,STU00284,2026-04-23,5,154,1,0,5,186
LMS005664,STU00284,2026-02-11,6,13,6,5,2,6
LMS005665,STU00284,2026-04-24,0,167,7,2,2,47
LMS005666,STU00284,2026-06-05,4,14,1,5,2,161
LMS005667,STU00284,2026-05-23,6,11,10,3,2,75
LMS005668,STU00284,2026-06-24,1,4,6,4,1,175
LMS005669,STU00284,2026-05-12,8,64,11,4,0,70
LMS005670,STU00284,2026-01-15,6,159,1,0,3,132
LMS005671,STU00284,2026-01-13,3,99,1,0,5,150
LMS005672,STU00284,2026-03-08,2,116,0,0,2,7
LMS005673,STU00284,2026-01-03,2,46,6,0,4,149
LMS005674,STU00284,2026-03-04,4,62,4,2,3,201
LMS005675,STU00284,2026-01-23,3,12,14,2,1,105
LMS005676,STU00284,2026-05-10,4,47,1,0,0,217
LMS005677,STU00284,2026-04-14,2,22,9,2,5,121
LMS005678,STU00284,2026-01-30,1,39,9,0,5,123
LMS005679,STU00284,2026-04-21,3,57,15,1,1,134
LMS005680,STU00284,2026-04-03,4,12,2,2,1,239
LMS005681,STU00285,2026-04-03,5,102,8,2,2,205
LMS005682,STU00285,2026-02-09,5,8,15,1,0,79
LMS005683,STU00285,2026-01-13,0,151,11,4,4,156
LMS005684,STU00285,2026-04-15,0,120,3,4,2,202
LMS005685,STU00285,2026-04-19,2,43,1,2,2,51
LMS005686,STU00285,2026-04-26,5,117,6,0,3,80
LMS005687,STU00285,2026-01-01,3,108,4,4,1,204
LMS005688,STU00285,2026-01-28,5,120,1,2,5,26
LMS005689,STU00285,2026-06-06,6,93,5,3,2,168
LMS005690,STU00285,2026-04-27,2,158,3,4,3,36
LMS005691,STU00285,2026-01-08,1,88,13,2,0,77
LMS005692,STU00285,2026-01-05,1,126,4,3,1,57
LMS005693,STU00285,2026-03-27,2,132,1,0,3,151
LMS005694,STU00285,2026-04-01,8,137,8,3,1,206
LMS005695,STU00285,2026-04-06,1,32,1,4,4,78
LMS005696,STU00285,2026-06-06,7,166,1,4,1,32
LMS005697,STU00285,2026-01-14,2,52,10,2,3,9
LMS005698,STU00285,2026-05-06,3,120,3,4,2,106
LMS005699,STU00285,2026-06-08,2,163,5,4,0,12
LMS005700,STU00285,2026-01-05,4,123,8,4,3,113
LMS005701,STU00286,2026-04-21,4,164,12,5,1,188
LMS005702,STU00286,2026-02-09,5,16,2,5,0,33
LMS005703,STU00286,2026-02-22,4,87,15,1,1,145
LMS005704,STU00286,2026-03-08,0,96,13,4,1,104
LMS005705,STU00286,2026-01-21,7,93,2,0,2,45
LMS005706,STU00286,2026-06-25,6,77,15,0,5,83
LMS005707,STU00286,2026-01-18,4,52,2,2,3,204
LMS005708,STU00286,2026-04-18,3,42,3,2,5,187
LMS005709,STU00286,2026-01-13,4,67,12,1,2,7
LMS005710,STU00286,2026-05-21,3,78,4,2,5,87
LMS005711,STU00286,2026-06-22,4,139,0,4,3,132
LMS005712,STU00286,2026-01-02,7,39,12,0,5,36
LMS005713,STU00286,2026-01-13,1,95,1,3,1,150
LMS005714,STU00286,2026-03-21,6,13,5,2,0,206
LMS005715,STU00286,2026-05-08,8,82,5,0,4,71
LMS005716,STU00286,2026-06-18,3,143,14,4,3,228
LMS005717,STU00286,2026-05-16,3,169,2,2,2,6
LMS005718,STU00286,2026-03-19,5,84,14,2,5,23
LMS005719,STU00286,2026-05-03,0,57,10,0,3,132
LMS005720,STU00286,2026-06-14,6,20,1,3,1,240
LMS005721,STU00287,2026-04-04,5,161,4,2,4,198
LMS005722,STU00287,2026-01-01,3,102,12,1,4,144
LMS005723,STU00287,2026-05-12,0,27,13,2,0,18
LMS005724,STU00287,2026-05-22,7,62,15,5,5,14
LMS005725,STU00287,2026-06-01,5,142,12,4,4,34
LMS005726,STU00287,2026-06-25,4,93,3,4,0,101
LMS005727,STU00287,2026-03-14,4,122,5,1,3,166
LMS005728,STU00287,2026-02-01,1,107,11,4,2,92
LMS005729,STU00287,2026-05-13,1,144,8,4,5,133
LMS005730,STU00287,2026-06-11,1,165,13,1,2,82
LMS005731,STU00287,2026-06-07,4,5,7,0,4,81
LMS005732,STU00287,2026-06-18,7,153,13,4,3,30
LMS005733,STU00287,2026-04-27,1,80,15,0,3,28
LMS005734,STU00287,2026-02-27,3,165,10,1,4,81
LMS005735,STU00287,2026-03-05,4,51,8,2,2,147
LMS005736,STU00287,2026-06-04,4,82,5,3,2,65
LMS005737,STU00287,2026-06-25,3,177,14,2,1,44
LMS005738,STU00287,2026-05-08,0,64,7,5,0,231
LMS005739,STU00287,2026-05-25,4,55,13,3,4,91
LMS005740,STU00287,2026-06-17,0,22,2,5,0,79
LMS005741,STU00288,2026-06-27,5,0,15,2,4,147
LMS005742,STU00288,2026-02-05,3,84,7,0,2,89
LMS005743,STU00288,2026-05-15,2,22,10,3,5,212
LMS005744,STU00288,2026-01-22,3,110,13,4,4,29
LMS005745,STU00288,2026-01-04,7,44,14,2,5,42
LMS005746,STU00288,2026-01-15,5,117,2,1,0,144
LMS005747,STU00288,2026-06-24,2,15,14,2,2,109
LMS005748,STU00288,2026-05-02,4,121,12,4,5,240
LMS005749,STU00288,2026-02-19,4,109,3,2,1,47
LMS005750,STU00288,2026-04-22,6,145,4,0,2,16
LMS005751,STU00288,2026-02-16,5,15,11,5,0,155
LMS005752,STU00288,2026-02-21,2,32,3,0,2,177
LMS005753,STU00288,2026-05-15,2,2,9,2,4,47
LMS005754,STU00288,2026-06-19,8,129,13,1,5,84
LMS005755,STU00288,2026-04-20,4,102,11,2,3,26
LMS005756,STU00288,2026-05-29,8,85,6,1,0,168
LMS005757,STU00288,2026-04-30,6,26,7,0,1,211
LMS005758,STU00288,2026-01-23,5,75,15,5,4,116
LMS005759,STU00288,2026-02-12,1,152,14,4,1,115
LMS005760,STU00288,2026-03-21,4,28,8,2,1,141
LMS005761,STU00289,2026-03-01,1,38,5,0,2,192
LMS005762,STU00289,2026-01-29,6,154,5,3,3,231
LMS005763,STU00289,2026-05-31,3,0,9,5,0,220
LMS005764,STU00289,2026-02-28,6,0,12,0,2,34
LMS005765,STU00289,2026-03-19,3,58,10,1,5,183
LMS005766,STU00289,2026-02-14,1,77,7,4,0,217
LMS005767,STU00289,2026-02-20,4,150,14,1,5,93
LMS005768,STU00289,2026-04-15,2,10,15,2,5,165
LMS005769,STU00289,2026-04-20,4,109,13,1,4,63
LMS005770,STU00289,2026-04-09,6,86,13,0,1,149
LMS005771,STU00289,2026-03-15,6,15,9,5,5,136
LMS005772,STU00289,2026-02-27,6,134,8,4,2,127
LMS005773,STU00289,2026-06-14,5,77,9,2,4,12
LMS005774,STU00289,2026-04-20,4,176,10,3,2,144
LMS005775,STU00289,2026-01-01,0,68,5,0,5,19
LMS005776,STU00289,2026-06-18,3,74,11,2,5,43
LMS005777,STU00289,2026-01-24,8,164,5,4,4,119
LMS005778,STU00289,2026-01-12,0,45,5,0,4,226
LMS005779,STU00289,2026-03-28,1,152,12,2,0,51
LMS005780,STU00289,2026-01-22,0,90,10,4,3,191
LMS005781,STU00290,2026-02-25,7,98,1,2,4,189
LMS005782,STU00290,2026-04-20,8,77,7,4,2,62
LMS005783,STU00290,2026-02-14,3,23,3,3,5,16
LMS005784,STU00290,2026-02-06,6,41,12,3,0,68
LMS005785,STU00290,2026-04-04,5,151,11,1,4,164
LMS005786,STU00290,2026-01-15,6,91,12,4,0,73
LMS005787,STU00290,2026-02-08,1,152,6,2,2,21
LMS005788,STU00290,2026-06-24,0,114,14,2,4,166
LMS005789,STU00290,2026-03-31,1,37,13,3,3,82
LMS005790,STU00290,2026-04-26,5,4,9,5,1,229
LMS005791,STU00290,2026-02-18,2,93,3,5,4,173
LMS005792,STU00290,2026-06-10,2,97,1,0,5,187
LMS005793,STU00290,2026-05-22,7,104,2,3,0,47
LMS005794,STU00290,2026-04-03,0,162,2,3,5,12
LMS005795,STU00290,2026-05-29,0,130,12,5,0,85
LMS005796,STU00290,2026-04-16,7,171,11,5,4,110
LMS005797,STU00290,2026-04-27,2,33,4,5,4,210
LMS005798,STU00290,2026-06-28,7,93,6,5,5,48
LMS005799,STU00290,2026-04-04,7,58,14,3,2,11
LMS005800,STU00290,2026-01-08,0,44,3,2,5,104
LMS005801,STU00291,2026-04-19,0,29,3,1,3,187
LMS005802,STU00291,2026-03-10,2,1,0,2,4,14
LMS005803,STU00291,2026-04-24,4,155,4,1,0,119
LMS005804,STU00291,2026-03-21,7,25,12,3,3,147
LMS005805,STU00291,2026-03-13,3,110,14,5,0,170
LMS005806,STU00291,2026-01-09,3,169,0,2,1,219
LMS005807,STU00291,2026-01-05,8,125,15,5,4,110
LMS005808,STU00291,2026-03-20,2,105,11,0,4,196
LMS005809,STU00291,2026-01-01,5,121,6,4,4,41
LMS005810,STU00291,2026-03-02,6,26,3,5,5,54
LMS005811,STU00291,2026-03-30,1,177,9,1,2,142
LMS005812,STU00291,2026-04-15,2,115,2,2,0,105
LMS005813,STU00291,2026-01-03,5,42,8,2,1,226
LMS005814,STU00291,2026-06-14,8,68,4,3,3,138
LMS005815,STU00291,2026-05-10,6,88,1,4,4,16
LMS005816,STU00291,2026-06-07,7,40,8,4,2,9
LMS005817,STU00291,2026-01-08,2,61,8,1,0,99
LMS005818,STU00291,2026-04-30,5,24,13,4,0,177
LMS005819,STU00291,2026-04-23,6,31,4,3,0,196
LMS005820,STU00291,2026-02-02,4,92,11,1,2,208
LMS005821,STU00292,2026-05-05,0,44,9,2,0,62
LMS005822,STU00292,2026-06-08,5,142,10,0,0,167
LMS005823,STU00292,2026-02-27,8,5,12,4,0,188
LMS005824,STU00292,2026-02-16,6,155,8,5,3,119
LMS005825,STU00292,2026-02-22,1,150,14,3,1,202
LMS005826,STU00292,2026-06-29,2,93,7,4,0,166
LMS005827,STU00292,2026-05-14,0,109,5,3,1,86
LMS005828,STU00292,2026-05-24,5,166,6,1,4,52
LMS005829,STU00292,2026-02-09,2,37,14,4,0,203
LMS005830,STU00292,2026-03-11,7,139,6,2,1,58
LMS005831,STU00292,2026-03-24,8,92,3,2,0,57
LMS005832,STU00292,2026-02-21,1,126,10,3,3,114
LMS005833,STU00292,2026-06-13,4,176,1,3,2,103
LMS005834,STU00292,2026-06-23,5,14,13,3,5,167
LMS005835,STU00292,2026-05-16,7,27,6,2,3,219
LMS005836,STU00292,2026-01-28,5,148,9,2,2,218
LMS005837,STU00292,2026-05-20,5,27,15,3,1,201
LMS005838,STU00292,2026-05-29,1,87,5,2,5,185
LMS005839,STU00292,2026-05-06,7,147,10,0,2,123
LMS005840,STU00292,2026-04-22,0,101,2,1,3,133
LMS005841,STU00293,2026-01-02,7,106,3,1,5,229
LMS005842,STU00293,2026-02-03,4,165,10,3,3,21
LMS005843,STU00293,2026-01-13,7,159,15,2,3,133
LMS005844,STU00293,2026-03-01,8,99,1,4,5,46
LMS005845,STU00293,2026-04-16,1,34,4,5,2,103
LMS005846,STU00293,2026-06-23,5,46,12,3,5,159
LMS005847,STU00293,2026-05-25,3,26,1,2,4,178
LMS005848,STU00293,2026-05-31,7,136,11,1,1,32
LMS005849,STU00293,2026-01-09,1,31,12,0,4,8
LMS005850,STU00293,2026-05-30,1,8,14,2,5,147
LMS005851,STU00293,2026-04-07,4,173,8,1,3,59
LMS005852,STU00293,2026-05-14,7,175,8,0,3,34
LMS005853,STU00293,2026-05-09,0,146,8,3,3,7
LMS005854,STU00293,2026-06-12,3,133,2,0,5,83
LMS005855,STU00293,2026-03-28,8,111,11,5,5,133
LMS005856,STU00293,2026-04-17,0,110,6,1,3,151
LMS005857,STU00293,2026-05-02,5,66,14,0,5,74
LMS005858,STU00293,2026-05-27,7,59,13,2,5,200
LMS005859,STU00293,2026-02-11,4,59,10,0,5,238
LMS005860,STU00293,2026-01-08,4,46,4,1,4,87
LMS005861,STU00294,2026-05-15,3,25,8,4,4,80
LMS005862,STU00294,2026-05-02,3,160,9,4,5,27
LMS005863,STU00294,2026-05-01,6,121,4,5,5,0
LMS005864,STU00294,2026-04-07,8,71,7,1,2,189
LMS005865,STU00294,2026-06-03,8,76,15,0,3,213
LMS005866,STU00294,2026-02-14,7,21,0,0,2,175
LMS005867,STU00294,2026-05-20,7,127,5,5,0,63
LMS005868,STU00294,2026-05-24,7,114,5,3,0,38
LMS005869,STU00294,2026-01-12,4,131,2,0,0,212
LMS005870,STU00294,2026-02-19,2,7,14,5,5,151
LMS005871,STU00294,2026-06-01,1,74,9,3,4,73
LMS005872,STU00294,2026-01-16,4,88,8,1,3,159
LMS005873,STU00294,2026-01-23,1,50,11,3,3,14
LMS005874,STU00294,2026-03-16,3,0,9,5,5,91
LMS005875,STU00294,2026-04-18,8,83,14,2,0,192
LMS005876,STU00294,2026-06-01,0,88,0,3,3,223
LMS005877,STU00294,2026-06-20,1,130,2,2,4,231
LMS005878,STU00294,2026-06-25,8,76,3,1,1,194
LMS005879,STU00294,2026-01-18,8,167,12,0,0,73
LMS005880,STU00294,2026-02-01,7,35,11,2,1,221
LMS005881,STU00295,2026-01-27,7,35,12,1,2,23
LMS005882,STU00295,2026-04-19,8,6,15,0,4,117
LMS005883,STU00295,2026-02-10,8,132,2,4,1,150
LMS005884,STU00295,2026-02-10,8,8,3,3,2,168
LMS005885,STU00295,2026-04-20,4,35,5,1,0,71
LMS005886,STU00295,2026-06-15,0,135,6,4,1,210
LMS005887,STU00295,2026-06-06,6,110,3,1,5,59
LMS005888,STU00295,2026-05-16,8,87,10,2,3,232
LMS005889,STU00295,2026-04-01,6,28,2,5,2,213
LMS005890,STU00295,2026-06-18,5,3,3,2,3,52
LMS005891,STU00295,2026-02-18,8,89,13,2,0,24
LMS005892,STU00295,2026-02-18,8,10,11,5,3,102
LMS005893,STU00295,2026-02-03,7,67,3,3,3,228
LMS005894,STU00295,2026-05-25,8,30,1,2,4,139
LMS005895,STU00295,2026-06-07,6,122,13,5,1,89
LMS005896,STU00295,2026-05-04,3,81,7,0,2,113
LMS005897,STU00295,2026-02-18,6,175,11,0,3,5
LMS005898,STU00295,2026-05-11,5,37,10,4,1,147
LMS005899,STU00295,2026-01-23,3,142,13,1,4,121
LMS005900,STU00295,2026-05-31,8,69,14,0,3,83
LMS005901,STU00296,2026-01-28,2,68,5,5,5,14
LMS005902,STU00296,2026-01-21,1,141,3,4,4,187
LMS005903,STU00296,2026-03-08,5,83,2,0,0,70
LMS005904,STU00296,2026-05-02,3,60,5,4,2,123
LMS005905,STU00296,2026-05-01,5,13,13,2,4,82
LMS005906,STU00296,2026-04-15,7,170,4,4,1,127
LMS005907,STU00296,2026-05-31,8,130,9,5,0,193
LMS005908,STU00296,2026-01-22,2,98,15,3,3,166
LMS005909,STU00296,2026-06-11,5,11,5,2,0,15
LMS005910,STU00296,2026-04-28,4,167,6,3,5,28
LMS005911,STU00296,2026-05-07,3,106,1,0,3,177
LMS005912,STU00296,2026-03-11,4,83,1,5,1,52
LMS005913,STU00296,2026-03-07,8,22,2,4,5,124
LMS005914,STU00296,2026-03-05,5,174,4,1,5,129
LMS005915,STU00296,2026-02-28,5,0,3,1,4,171
LMS005916,STU00296,2026-06-02,0,95,8,1,4,19
LMS005917,STU00296,2026-05-16,8,152,9,2,2,173
LMS005918,STU00296,2026-04-30,3,150,3,2,2,128
LMS005919,STU00296,2026-05-24,8,89,10,3,2,81
LMS005920,STU00296,2026-05-06,5,1,1,5,5,221
LMS005921,STU00297,2026-03-08,4,116,4,5,2,79
LMS005922,STU00297,2026-04-28,5,36,15,4,3,22
LMS005923,STU00297,2026-06-24,5,54,15,0,2,164
LMS005924,STU00297,2026-03-27,4,33,4,5,1,208
LMS005925,STU00297,2026-06-08,3,141,15,3,5,14
LMS005926,STU00297,2026-03-03,2,117,2,5,0,237
LMS005927,STU00297,2026-05-11,0,107,15,2,1,238
LMS005928,STU00297,2026-01-31,4,76,0,4,0,11
LMS005929,STU00297,2026-03-01,1,95,14,1,3,29
LMS005930,STU00297,2026-05-20,1,101,3,5,2,29
LMS005931,STU00297,2026-06-16,5,19,14,5,2,43
LMS005932,STU00297,2026-01-31,2,34,2,4,2,106
LMS005933,STU00297,2026-03-17,4,32,4,2,1,27
LMS005934,STU00297,2026-03-26,2,159,0,5,2,129
LMS005935,STU00297,2026-04-22,6,121,13,3,1,211
LMS005936,STU00297,2026-04-14,6,59,3,5,3,82
LMS005937,STU00297,2026-05-27,2,63,1,1,4,71
LMS005938,STU00297,2026-06-16,5,4,1,3,1,130
LMS005939,STU00297,2026-04-10,6,65,15,4,1,193
LMS005940,STU00297,2026-06-10,6,173,1,3,5,104
LMS005941,STU00298,2026-01-17,7,158,0,2,0,117
LMS005942,STU00298,2026-01-13,6,167,4,3,1,74
LMS005943,STU00298,2026-01-05,8,162,2,0,1,34
LMS005944,STU00298,2026-01-13,6,44,3,3,5,30
LMS005945,STU00298,2026-02-20,3,140,14,2,2,31
LMS005946,STU00298,2026-03-12,4,28,5,0,5,65
LMS005947,STU00298,2026-01-21,6,70,6,2,4,152
LMS005948,STU00298,2026-05-08,4,144,15,3,0,83
LMS005949,STU00298,2026-01-14,6,114,11,5,0,95
LMS005950,STU00298,2026-03-10,2,65,0,1,4,122
LMS005951,STU00298,2026-02-02,8,4,15,4,0,185
LMS005952,STU00298,2026-06-13,1,32,3,1,4,129
LMS005953,STU00298,2026-06-05,4,65,7,5,5,8
LMS005954,STU00298,2026-04-13,5,159,13,2,2,132
LMS005955,STU00298,2026-01-03,7,32,15,5,0,213
LMS005956,STU00298,2026-04-29,6,43,2,4,2,148
LMS005957,STU00298,2026-03-05,5,84,13,0,1,145
LMS005958,STU00298,2026-04-26,7,105,6,0,4,24
LMS005959,STU00298,2026-06-01,0,143,6,1,5,184
LMS005960,STU00298,2026-04-08,2,31,4,1,1,223
LMS005961,STU00299,2026-01-27,5,159,2,4,2,41
LMS005962,STU00299,2026-05-12,4,106,4,4,3,157
LMS005963,STU00299,2026-06-20,0,23,8,3,1,122
LMS005964,STU00299,2026-03-30,0,155,12,1,4,119
LMS005965,STU00299,2026-04-11,2,130,13,0,4,89
LMS005966,STU00299,2026-04-08,8,122,14,3,1,22
LMS005967,STU00299,2026-01-31,6,100,15,5,3,172
LMS005968,STU00299,2026-06-06,4,38,10,2,1,237
LMS005969,STU00299,2026-06-15,4,10,10,3,4,53
LMS005970,STU00299,2026-03-18,6,168,2,1,0,68
LMS005971,STU00299,2026-04-24,1,81,0,0,2,91
LMS005972,STU00299,2026-06-02,8,133,2,1,5,169
LMS005973,STU00299,2026-04-23,3,100,12,4,2,46
LMS005974,STU00299,2026-05-13,4,143,1,2,3,35
LMS005975,STU00299,2026-01-12,4,122,9,4,1,57
LMS005976,STU00299,2026-06-08,3,91,7,0,3,99
LMS005977,STU00299,2026-04-12,4,3,4,0,3,171
LMS005978,STU00299,2026-05-23,2,179,6,0,5,71
LMS005979,STU00299,2026-02-26,4,68,10,2,2,233
LMS005980,STU00299,2026-06-12,6,67,6,2,4,76
LMS005981,STU00300,2026-01-28,6,147,8,4,5,220
LMS005982,STU00300,2026-03-22,8,31,9,1,2,222
LMS005983,STU00300,2026-02-06,5,45,1,4,3,28
LMS005984,STU00300,2026-02-16,4,145,8,0,5,191
LMS005985,STU00300,2026-01-31,7,76,15,5,2,223
LMS005986,STU00300,2026-01-20,3,105,1,0,0,29
LMS005987,STU00300,2026-04-02,7,57,3,0,0,179
LMS005988,STU00300,2026-03-05,0,117,13,3,2,76
LMS005989,STU00300,2026-04-24,2,169,12,5,2,19
LMS005990,STU00300,2026-01-09,7,136,15,5,3,202
LMS005991,STU00300,2026-03-21,6,22,9,5,3,57
LMS005992,STU00300,2026-02-26,7,119,15,2,1,57
LMS005993,STU00300,2026-03-06,8,99,9,5,0,121
LMS005994,STU00300,2026-01-28,5,82,10,2,3,169
LMS005995,STU00300,2026-06-20,0,90,13,1,5,37
LMS005996,STU00300,2026-02-02,4,63,12,0,0,194
LMS005997,STU00300,2026-02-09,1,37,13,3,2,28
LMS005998,STU00300,2026-06-04,0,141,12,5,3,79
LMS005999,STU00300,2026-04-23,1,88,15,5,4,227
LMS006000,STU00300,2026-04-24,5,100,5,4,1,89
LMS006001,STU00301,2026-01-12,5,123,2,4,2,69
LMS006002,STU00301,2026-04-08,6,123,7,1,5,93
LMS006003,STU00301,2026-03-26,2,147,6,3,0,188
LMS006004,STU00301,2026-06-21,8,93,5,2,2,72
LMS006005,STU00301,2026-04-29,7,61,4,3,2,120
LMS006006,STU00301,2026-06-03,4,12,13,0,3,114
LMS006007,STU00301,2026-01-15,0,91,10,5,2,178
LMS006008,STU00301,2026-03-17,2,74,13,5,5,65
LMS006009,STU00301,2026-04-11,2,4,7,2,3,36
LMS006010,STU00301,2026-02-10,0,93,6,2,1,152
LMS006011,STU00301,2026-02-01,1,28,13,5,1,75
LMS006012,STU00301,2026-05-10,3,172,15,5,3,119
LMS006013,STU00301,2026-02-14,5,95,4,4,5,188
LMS006014,STU00301,2026-02-12,2,59,8,3,0,81
LMS006015,STU00301,2026-04-26,0,84,0,3,2,7
LMS006016,STU00301,2026-02-11,6,9,15,1,4,28
LMS006017,STU00301,2026-05-07,0,80,4,1,3,150
LMS006018,STU00301,2026-01-22,8,70,2,1,1,145
LMS006019,STU00301,2026-02-26,5,3,0,5,4,34
LMS006020,STU00301,2026-03-27,8,4,6,5,1,116
LMS006021,STU00302,2026-04-11,5,74,9,0,5,42
LMS006022,STU00302,2026-03-01,8,167,5,3,1,64
LMS006023,STU00302,2026-03-11,1,35,13,3,3,14
LMS006024,STU00302,2026-02-28,8,116,0,4,1,133
LMS006025,STU00302,2026-04-09,5,36,13,5,1,15
LMS006026,STU00302,2026-06-18,7,165,6,0,2,157
LMS006027,STU00302,2026-01-13,2,27,15,2,1,162
LMS006028,STU00302,2026-05-14,5,27,9,2,0,100
LMS006029,STU00302,2026-01-09,5,52,10,2,1,46
LMS006030,STU00302,2026-03-28,5,34,3,3,5,214
LMS006031,STU00302,2026-05-16,0,13,8,3,4,126
LMS006032,STU00302,2026-04-03,5,135,10,1,3,136
